subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
19,8,0,modulatory,0,1,False,2,False,3,1,1,7.0,10,15.0,22.0,chinese_food2.png,Shanghai Dumpling King
19,8,1,modulatory,0,1,False,2,False,3,1,1,3.0,22.0,27.0,30.0,chinese_food2.png,Shanghai Dumpling King
19,8,2,modulatory,0,0,True,1,False,3,1,1,1.0,30.0,35.0,36.0,chinese_food2.png,Lau's Dim Sum Bar
19,8,3,modulatory,0,1,False,2,False,3,1,1,1.0,36.0,41.0,42.0,chinese_food2.png,Shanghai Dumpling King
19,8,4,modulatory,1,0,False,2,False,3,1,1,1.0,42.0,47.0,48.0,chinese_food0.png,Lau's Dim Sum Bar
19,8,5,modulatory,0,0,True,1,False,3,1,1,1.0,48.0,53.0,54.0,chinese_food2.png,Lau's Dim Sum Bar
19,8,6,modulatory,1,0,False,2,False,3,1,1,3.0,54.0,59.0,62.0,chinese_food0.png,Lau's Dim Sum Bar
19,8,7,modulatory,1,0,False,2,False,3,1,1,5.0,62.0,67.0,72.0,chinese_food0.png,Lau's Dim Sum Bar
19,8,8,modulatory,0,0,True,1,False,3,1,1,3.0,72.0,77.0,80.0,chinese_food2.png,Lau's Dim Sum Bar
19,8,9,modulatory,0,0,True,1,False,3,1,1,3.0,80.0,85.0,88.0,chinese_food2.png,Lau's Dim Sum Bar
19,8,10,modulatory,1,1,True,1,False,3,1,1,1.0,88.0,93.0,94.0,chinese_food0.png,Shanghai Dumpling King
19,8,11,modulatory,1,0,False,2,False,3,1,1,1.0,94.0,99.0,100.0,chinese_food0.png,Lau's Dim Sum Bar
19,8,12,modulatory,1,1,True,1,False,3,1,1,1.0,100.0,105.0,106.0,chinese_food0.png,Shanghai Dumpling King
19,8,13,modulatory,1,1,True,1,False,3,1,1,1.0,106.0,111.0,112.0,chinese_food0.png,Shanghai Dumpling King
19,8,14,modulatory,0,0,True,1,False,3,1,1,1.0,112.0,117.0,118.0,chinese_food2.png,Lau's Dim Sum Bar
19,8,15,modulatory,1,1,True,1,False,3,1,1,1.0,118.0,123.0,124.0,chinese_food0.png,Shanghai Dumpling King
19,8,16,modulatory,0,1,False,2,False,3,1,1,1.0,124.0,129.0,130.0,chinese_food2.png,Shanghai Dumpling King
19,8,17,modulatory,1,1,True,1,False,3,1,1,3.0,130.0,135.0,138.0,chinese_food0.png,Shanghai Dumpling King
19,8,18,modulatory,1,0,False,2,False,3,1,1,1.0,138.0,143.0,144.0,chinese_food0.png,Lau's Dim Sum Bar
19,8,19,modulatory,0,1,False,2,False,3,1,1,5.0,144.0,149.0,154.0,chinese_food2.png,Shanghai Dumpling King
19,8,20,modulatory,2,2,None,None,True,6,0,0,2,158.0,164.0,166.0,chinese_food1.png,Happy Lamb Hot Pot
19,8,21,modulatory,2,0,None,None,True,6,0,0,6,166.0,172.0,178.0,chinese_food1.png,Lau's Dim Sum Bar
19,8,22,modulatory,0,0,None,None,True,6,0,0,4,178.0,184.0,188.0,chinese_food2.png,Lau's Dim Sum Bar
19,8,23,modulatory,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,chinese_food2.png,Happy Lamb Hot Pot
