subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
35,0,0,additive,1,1,False,2,False,3,1,1,1.0,10,15.0,16.0,practice_food0.png,Restaurant Gary Danko
35,0,1,additive,0,0,True,1,False,3,1,1,1.0,16.0,21.0,22.0,practice_food1.png,Blue Bottle Cafe
35,0,2,additive,0,1,False,2,False,3,1,1,3.0,22.0,27.0,30.0,practice_food1.png,Restaurant Gary Danko
35,0,3,additive,0,1,False,2,False,3,1,1,1.0,30.0,35.0,36.0,practice_food1.png,Restaurant Gary Danko
35,0,4,additive,0,0,True,1,False,3,1,1,5.0,36.0,41.0,46.0,practice_food1.png,Blue Bottle Cafe
35,0,5,additive,1,1,False,2,False,3,1,1,1.0,46.0,51.0,52.0,practice_food0.png,Restaurant Gary Danko
35,0,6,additive,1,1,False,2,False,3,1,1,1.0,52.0,57.0,58.0,practice_food0.png,Restaurant Gary Danko
35,0,7,additive,1,0,True,1,False,3,1,1,1.0,58.0,63.0,64.0,practice_food0.png,Blue Bottle Cafe
35,0,8,additive,1,0,True,1,False,3,1,1,3.0,64.0,69.0,72.0,practice_food0.png,Blue Bottle Cafe
35,0,9,additive,0,0,True,1,False,3,1,1,1.0,72.0,77.0,78.0,practice_food1.png,Blue Bottle Cafe
35,0,10,additive,0,0,True,1,False,3,1,1,1.0,78.0,83.0,84.0,practice_food1.png,Blue Bottle Cafe
35,0,11,additive,1,0,True,1,False,3,1,1,1.0,84.0,89.0,90.0,practice_food0.png,Blue Bottle Cafe
35,0,12,additive,0,1,False,2,False,3,1,1,7.0,90.0,95.0,102.0,practice_food1.png,Restaurant Gary Danko
35,0,13,additive,0,1,False,2,False,3,1,1,1.0,102.0,107.0,108.0,practice_food1.png,Restaurant Gary Danko
35,0,14,additive,1,1,False,2,False,3,1,1,7.0,108.0,113.0,120.0,practice_food0.png,Restaurant Gary Danko
35,0,15,additive,1,0,True,1,False,3,1,1,1.0,120.0,125.0,126.0,practice_food0.png,Blue Bottle Cafe
35,0,16,additive,0,0,True,1,False,3,1,1,3.0,126.0,131.0,134.0,practice_food1.png,Blue Bottle Cafe
35,0,17,additive,1,0,True,1,False,3,1,1,1.0,134.0,139.0,140.0,practice_food0.png,Blue Bottle Cafe
35,0,18,additive,1,1,False,2,False,3,1,1,1.0,140.0,145.0,146.0,practice_food0.png,Restaurant Gary Danko
35,0,19,additive,0,1,False,2,False,3,1,1,3.0,146.0,151.0,154.0,practice_food1.png,Restaurant Gary Danko
35,0,20,additive,0,0,None,None,True,6,0,0,6,158.0,164.0,170.0,practice_food1.png,Blue Bottle Cafe
35,0,21,additive,2,0,None,None,True,6,0,0,4,170.0,176.0,180.0,practice_food2.png,Blue Bottle Cafe
35,0,22,additive,0,2,None,None,True,6,0,0,2,180.0,186.0,188.0,practice_food1.png,Seven Hills
35,0,23,additive,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food2.png,Seven Hills
