subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
12,0,0,modulatory,0,1,False,2,False,3,1,1,3.0,10,15.0,18.0,practice_food2.png,Blue Bottle Cafe
12,0,1,modulatory,0,1,False,2,False,3,1,1,1.0,18.0,23.0,24.0,practice_food2.png,Blue Bottle Cafe
12,0,2,modulatory,0,0,True,1,False,3,1,1,1.0,24.0,29.0,30.0,practice_food2.png,Seven Hills
12,0,3,modulatory,0,0,True,1,False,3,1,1,5.0,30.0,35.0,40.0,practice_food2.png,Seven Hills
12,0,4,modulatory,0,0,True,1,False,3,1,1,1.0,40.0,45.0,46.0,practice_food2.png,Seven Hills
12,0,5,modulatory,1,0,False,2,False,3,1,1,3.0,46.0,51.0,54.0,practice_food1.png,Seven Hills
12,0,6,modulatory,1,1,True,1,False,3,1,1,1.0,54.0,59.0,60.0,practice_food1.png,Blue Bottle Cafe
12,0,7,modulatory,1,1,True,1,False,3,1,1,5.0,60.0,65.0,70.0,practice_food1.png,Blue Bottle Cafe
12,0,8,modulatory,1,1,True,1,False,3,1,1,1.0,70.0,75.0,76.0,practice_food1.png,Blue Bottle Cafe
12,0,9,modulatory,0,0,True,1,False,3,1,1,3.0,76.0,81.0,84.0,practice_food2.png,Seven Hills
12,0,10,modulatory,0,1,False,2,False,3,1,1,3.0,84.0,89.0,92.0,practice_food2.png,Blue Bottle Cafe
12,0,11,modulatory,1,0,False,2,False,3,1,1,1.0,92.0,97.0,98.0,practice_food1.png,Seven Hills
12,0,12,modulatory,1,0,False,2,False,3,1,1,1.0,98.0,103.0,104.0,practice_food1.png,Seven Hills
12,0,13,modulatory,0,1,False,2,False,3,1,1,1.0,104.0,109.0,110.0,practice_food2.png,Blue Bottle Cafe
12,0,14,modulatory,1,0,False,2,False,3,1,1,7.0,110.0,115.0,122.0,practice_food1.png,Seven Hills
12,0,15,modulatory,0,0,True,1,False,3,1,1,1.0,122.0,127.0,128.0,practice_food2.png,Seven Hills
12,0,16,modulatory,0,1,False,2,False,3,1,1,1.0,128.0,133.0,134.0,practice_food2.png,Blue Bottle Cafe
12,0,17,modulatory,1,1,True,1,False,3,1,1,3.0,134.0,139.0,142.0,practice_food1.png,Blue Bottle Cafe
12,0,18,modulatory,1,0,False,2,False,3,1,1,1.0,142.0,147.0,148.0,practice_food1.png,Seven Hills
12,0,19,modulatory,1,1,True,1,False,3,1,1,1.0,148.0,153.0,154.0,practice_food1.png,Blue Bottle Cafe
12,0,20,modulatory,0,2,None,None,True,6,0,0,4,158.0,164.0,168.0,practice_food2.png,Restaurant Gary Danko
12,0,21,modulatory,0,0,None,None,True,6,0,0,2,168.0,174.0,176.0,practice_food2.png,Seven Hills
12,0,22,modulatory,2,2,None,None,True,6,0,0,6,176.0,182.0,188.0,practice_food0.png,Restaurant Gary Danko
12,0,23,modulatory,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food0.png,Seven Hills
