subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
15,0,0,additive,0,0,True,1,False,3,1,1,3.0,10,15.0,18.0,practice_food2.png,Seven Hills
15,0,1,additive,1,0,True,1,False,3,1,1,1.0,18.0,23.0,24.0,practice_food0.png,Seven Hills
15,0,2,additive,0,0,True,1,False,3,1,1,1.0,24.0,29.0,30.0,practice_food2.png,Seven Hills
15,0,3,additive,1,1,False,2,False,3,1,1,1.0,30.0,35.0,36.0,practice_food0.png,Blue Bottle Cafe
15,0,4,additive,1,0,True,1,False,3,1,1,1.0,36.0,41.0,42.0,practice_food0.png,Seven Hills
15,0,5,additive,1,0,True,1,False,3,1,1,1.0,42.0,47.0,48.0,practice_food0.png,Seven Hills
15,0,6,additive,1,1,False,2,False,3,1,1,1.0,48.0,53.0,54.0,practice_food0.png,Blue Bottle Cafe
15,0,7,additive,0,0,True,1,False,3,1,1,1.0,54.0,59.0,60.0,practice_food2.png,Seven Hills
15,0,8,additive,0,1,False,2,False,3,1,1,5.0,60.0,65.0,70.0,practice_food2.png,Blue Bottle Cafe
15,0,9,additive,1,1,False,2,False,3,1,1,1.0,70.0,75.0,76.0,practice_food0.png,Blue Bottle Cafe
15,0,10,additive,0,1,False,2,False,3,1,1,1.0,76.0,81.0,82.0,practice_food2.png,Blue Bottle Cafe
15,0,11,additive,0,1,False,2,False,3,1,1,3.0,82.0,87.0,90.0,practice_food2.png,Blue Bottle Cafe
15,0,12,additive,0,1,False,2,False,3,1,1,1.0,90.0,95.0,96.0,practice_food2.png,Blue Bottle Cafe
15,0,13,additive,1,0,True,1,False,3,1,1,5.0,96.0,101.0,106.0,practice_food0.png,Seven Hills
15,0,14,additive,0,1,False,2,False,3,1,1,5.0,106.0,111.0,116.0,practice_food2.png,Blue Bottle Cafe
15,0,15,additive,1,0,True,1,False,3,1,1,3.0,116.0,121.0,124.0,practice_food0.png,Seven Hills
15,0,16,additive,1,1,False,2,False,3,1,1,3.0,124.0,129.0,132.0,practice_food0.png,Blue Bottle Cafe
15,0,17,additive,1,1,False,2,False,3,1,1,3.0,132.0,137.0,140.0,practice_food0.png,Blue Bottle Cafe
15,0,18,additive,0,0,True,1,False,3,1,1,1.0,140.0,145.0,146.0,practice_food2.png,Seven Hills
15,0,19,additive,0,0,True,1,False,3,1,1,3.0,146.0,151.0,154.0,practice_food2.png,Seven Hills
15,0,20,additive,0,0,None,None,True,6,0,0,2,158.0,164.0,166.0,practice_food2.png,Seven Hills
15,0,21,additive,2,2,None,None,True,6,0,0,6,166.0,172.0,178.0,practice_food1.png,Restaurant Gary Danko
15,0,22,additive,2,0,None,None,True,6,0,0,4,178.0,184.0,188.0,practice_food1.png,Seven Hills
15,0,23,additive,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food2.png,Restaurant Gary Danko
