subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
22,0,0,irrelevant,0,0,True,1,False,3,1,1,3.0,10,15.0,18.0,practice_food1.png,Seven Hills
22,0,1,irrelevant,1,0,False,2,False,3,1,1,3.0,18.0,23.0,26.0,practice_food2.png,Seven Hills
22,0,2,irrelevant,0,1,True,1,False,3,1,1,1.0,26.0,31.0,32.0,practice_food1.png,Blue Bottle Cafe
22,0,3,irrelevant,0,0,True,1,False,3,1,1,1.0,32.0,37.0,38.0,practice_food1.png,Seven Hills
22,0,4,irrelevant,0,0,True,1,False,3,1,1,5.0,38.0,43.0,48.0,practice_food1.png,Seven Hills
22,0,5,irrelevant,1,0,False,2,False,3,1,1,5.0,48.0,53.0,58.0,practice_food2.png,Seven Hills
22,0,6,irrelevant,0,1,True,1,False,3,1,1,1.0,58.0,63.0,64.0,practice_food1.png,Blue Bottle Cafe
22,0,7,irrelevant,1,0,False,2,False,3,1,1,3.0,64.0,69.0,72.0,practice_food2.png,Seven Hills
22,0,8,irrelevant,1,0,False,2,False,3,1,1,1.0,72.0,77.0,78.0,practice_food2.png,Seven Hills
22,0,9,irrelevant,0,0,True,1,False,3,1,1,1.0,78.0,83.0,84.0,practice_food1.png,Seven Hills
22,0,10,irrelevant,0,1,True,1,False,3,1,1,1.0,84.0,89.0,90.0,practice_food1.png,Blue Bottle Cafe
22,0,11,irrelevant,1,1,False,2,False,3,1,1,1.0,90.0,95.0,96.0,practice_food2.png,Blue Bottle Cafe
22,0,12,irrelevant,1,1,False,2,False,3,1,1,1.0,96.0,101.0,102.0,practice_food2.png,Blue Bottle Cafe
22,0,13,irrelevant,0,0,True,1,False,3,1,1,1.0,102.0,107.0,108.0,practice_food1.png,Seven Hills
22,0,14,irrelevant,1,1,False,2,False,3,1,1,5.0,108.0,113.0,118.0,practice_food2.png,Blue Bottle Cafe
22,0,15,irrelevant,1,1,False,2,False,3,1,1,3.0,118.0,123.0,126.0,practice_food2.png,Blue Bottle Cafe
22,0,16,irrelevant,1,1,False,2,False,3,1,1,1.0,126.0,131.0,132.0,practice_food2.png,Blue Bottle Cafe
22,0,17,irrelevant,1,0,False,2,False,3,1,1,1.0,132.0,137.0,138.0,practice_food2.png,Seven Hills
22,0,18,irrelevant,0,1,True,1,False,3,1,1,5.0,138.0,143.0,148.0,practice_food1.png,Blue Bottle Cafe
22,0,19,irrelevant,0,1,True,1,False,3,1,1,1.0,148.0,153.0,154.0,practice_food1.png,Blue Bottle Cafe
22,0,20,irrelevant,2,2,None,None,True,6,0,0,4,158.0,164.0,168.0,practice_food0.png,Restaurant Gary Danko
22,0,21,irrelevant,0,2,None,None,True,6,0,0,2,168.0,174.0,176.0,practice_food1.png,Restaurant Gary Danko
22,0,22,irrelevant,0,0,None,None,True,6,0,0,6,176.0,182.0,188.0,practice_food1.png,Seven Hills
22,0,23,irrelevant,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food0.png,Seven Hills
