subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
10,1,0,additive,1,0,True,1,False,3,1,1,1.0,10,15.0,16.0,indian_food2.png,Little Delhi House
10,1,1,additive,0,1,False,2,False,3,1,1,3.0,16.0,21.0,24.0,indian_food0.png,Curry Leaf Restaurant
10,1,2,additive,0,0,True,1,False,3,1,1,5.0,24.0,29.0,34.0,indian_food0.png,Little Delhi House
10,1,3,additive,0,1,False,2,False,3,1,1,1.0,34.0,39.0,40.0,indian_food0.png,Curry Leaf Restaurant
10,1,4,additive,1,0,True,1,False,3,1,1,1.0,40.0,45.0,46.0,indian_food2.png,Little Delhi House
10,1,5,additive,1,0,True,1,False,3,1,1,1.0,46.0,51.0,52.0,indian_food2.png,Little Delhi House
10,1,6,additive,0,0,True,1,False,3,1,1,1.0,52.0,57.0,58.0,indian_food0.png,Little Delhi House
10,1,7,additive,0,0,True,1,False,3,1,1,1.0,58.0,63.0,64.0,indian_food0.png,Little Delhi House
10,1,8,additive,0,1,False,2,False,3,1,1,7.0,64.0,69.0,76.0,indian_food0.png,Curry Leaf Restaurant
10,1,9,additive,1,0,True,1,False,3,1,1,3.0,76.0,81.0,84.0,indian_food2.png,Little Delhi House
10,1,10,additive,1,1,False,2,False,3,1,1,1.0,84.0,89.0,90.0,indian_food2.png,Curry Leaf Restaurant
10,1,11,additive,1,0,True,1,False,3,1,1,3.0,90.0,95.0,98.0,indian_food2.png,Little Delhi House
10,1,12,additive,0,0,True,1,False,3,1,1,5.0,98.0,103.0,108.0,indian_food0.png,Little Delhi House
10,1,13,additive,1,1,False,2,False,3,1,1,1.0,108.0,113.0,114.0,indian_food2.png,Curry Leaf Restaurant
10,1,14,additive,0,1,False,2,False,3,1,1,3.0,114.0,119.0,122.0,indian_food0.png,Curry Leaf Restaurant
10,1,15,additive,1,1,False,2,False,3,1,1,1.0,122.0,127.0,128.0,indian_food2.png,Curry Leaf Restaurant
10,1,16,additive,1,1,False,2,False,3,1,1,3.0,128.0,133.0,136.0,indian_food2.png,Curry Leaf Restaurant
10,1,17,additive,0,1,False,2,False,3,1,1,1.0,136.0,141.0,142.0,indian_food0.png,Curry Leaf Restaurant
10,1,18,additive,1,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,indian_food2.png,Curry Leaf Restaurant
10,1,19,additive,0,0,True,1,False,3,1,1,1.0,148.0,153.0,154.0,indian_food0.png,Little Delhi House
10,1,20,additive,0,2,None,None,True,6,0,0,4,158.0,164.0,168.0,indian_food0.png,Tandoori Kitchen
10,1,21,additive,0,0,None,None,True,6,0,0,6,168.0,174.0,180.0,indian_food0.png,Little Delhi House
10,1,22,additive,2,0,None,None,True,6,0,0,2,180.0,186.0,188.0,indian_food1.png,Little Delhi House
10,1,23,additive,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,indian_food1.png,Tandoori Kitchen
