subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
25,0,0,additive,0,0,True,1,False,3,1,1,1.0,10,15.0,16.0,practice_food1.png,Blue Bottle Cafe
25,0,1,additive,0,0,True,1,False,3,1,1,7.0,16.0,21.0,28.0,practice_food1.png,Blue Bottle Cafe
25,0,2,additive,1,1,False,2,False,3,1,1,1.0,28.0,33.0,34.0,practice_food0.png,Seven Hills
25,0,3,additive,0,0,True,1,False,3,1,1,1.0,34.0,39.0,40.0,practice_food1.png,Blue Bottle Cafe
25,0,4,additive,1,0,True,1,False,3,1,1,1.0,40.0,45.0,46.0,practice_food0.png,Blue Bottle Cafe
25,0,5,additive,1,1,False,2,False,3,1,1,3.0,46.0,51.0,54.0,practice_food0.png,Seven Hills
25,0,6,additive,0,0,True,1,False,3,1,1,3.0,54.0,59.0,62.0,practice_food1.png,Blue Bottle Cafe
25,0,7,additive,0,0,True,1,False,3,1,1,1.0,62.0,67.0,68.0,practice_food1.png,Blue Bottle Cafe
25,0,8,additive,1,1,False,2,False,3,1,1,1.0,68.0,73.0,74.0,practice_food0.png,Seven Hills
25,0,9,additive,1,0,True,1,False,3,1,1,3.0,74.0,79.0,82.0,practice_food0.png,Blue Bottle Cafe
25,0,10,additive,1,0,True,1,False,3,1,1,1.0,82.0,87.0,88.0,practice_food0.png,Blue Bottle Cafe
25,0,11,additive,1,0,True,1,False,3,1,1,5.0,88.0,93.0,98.0,practice_food0.png,Blue Bottle Cafe
25,0,12,additive,0,1,False,2,False,3,1,1,7.0,98.0,103.0,110.0,practice_food1.png,Seven Hills
25,0,13,additive,0,1,False,2,False,3,1,1,1.0,110.0,115.0,116.0,practice_food1.png,Seven Hills
25,0,14,additive,1,0,True,1,False,3,1,1,1.0,116.0,121.0,122.0,practice_food0.png,Blue Bottle Cafe
25,0,15,additive,0,1,False,2,False,3,1,1,1.0,122.0,127.0,128.0,practice_food1.png,Seven Hills
25,0,16,additive,0,1,False,2,False,3,1,1,3.0,128.0,133.0,136.0,practice_food1.png,Seven Hills
25,0,17,additive,1,1,False,2,False,3,1,1,1.0,136.0,141.0,142.0,practice_food0.png,Seven Hills
25,0,18,additive,0,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,practice_food1.png,Seven Hills
25,0,19,additive,1,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,practice_food0.png,Seven Hills
25,0,20,additive,0,2,None,None,True,6,0,0,2,158.0,164.0,166.0,practice_food1.png,Restaurant Gary Danko
25,0,21,additive,2,0,None,None,True,6,0,0,6,166.0,172.0,178.0,practice_food2.png,Blue Bottle Cafe
25,0,22,additive,2,2,None,None,True,6,0,0,4,178.0,184.0,188.0,practice_food2.png,Restaurant Gary Danko
25,0,23,additive,0,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Blue Bottle Cafe
