subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
1,0,0,additive,1,1,False,2,False,3,1,1,3.0,10,15.0,18.0,practice_food2.png,Seven Hills
1,0,1,additive,0,0,True,1,False,3,1,1,1.0,18.0,23.0,24.0,practice_food1.png,Restaurant Gary Danko
1,0,2,additive,1,0,True,1,False,3,1,1,1.0,24.0,29.0,30.0,practice_food2.png,Restaurant Gary Danko
1,0,3,additive,0,1,False,2,False,3,1,1,5.0,30.0,35.0,40.0,practice_food1.png,Seven Hills
1,0,4,additive,0,0,True,1,False,3,1,1,1.0,40.0,45.0,46.0,practice_food1.png,Restaurant Gary Danko
1,0,5,additive,0,0,True,1,False,3,1,1,1.0,46.0,51.0,52.0,practice_food1.png,Restaurant Gary Danko
1,0,6,additive,1,1,False,2,False,3,1,1,1.0,52.0,57.0,58.0,practice_food2.png,Seven Hills
1,0,7,additive,0,0,True,1,False,3,1,1,7.0,58.0,63.0,70.0,practice_food1.png,Restaurant Gary Danko
1,0,8,additive,1,0,True,1,False,3,1,1,1.0,70.0,75.0,76.0,practice_food2.png,Restaurant Gary Danko
1,0,9,additive,1,1,False,2,False,3,1,1,1.0,76.0,81.0,82.0,practice_food2.png,Seven Hills
1,0,10,additive,1,0,True,1,False,3,1,1,1.0,82.0,87.0,88.0,practice_food2.png,Restaurant Gary Danko
1,0,11,additive,0,0,True,1,False,3,1,1,3.0,88.0,93.0,96.0,practice_food1.png,Restaurant Gary Danko
1,0,12,additive,1,0,True,1,False,3,1,1,3.0,96.0,101.0,104.0,practice_food2.png,Restaurant Gary Danko
1,0,13,additive,0,1,False,2,False,3,1,1,3.0,104.0,109.0,112.0,practice_food1.png,Seven Hills
1,0,14,additive,1,1,False,2,False,3,1,1,3.0,112.0,117.0,120.0,practice_food2.png,Seven Hills
1,0,15,additive,0,1,False,2,False,3,1,1,1.0,120.0,125.0,126.0,practice_food1.png,Seven Hills
1,0,16,additive,1,1,False,2,False,3,1,1,1.0,126.0,131.0,132.0,practice_food2.png,Seven Hills
1,0,17,additive,0,1,False,2,False,3,1,1,1.0,132.0,137.0,138.0,practice_food1.png,Seven Hills
1,0,18,additive,1,0,True,1,False,3,1,1,5.0,138.0,143.0,148.0,practice_food2.png,Restaurant Gary Danko
1,0,19,additive,0,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,practice_food1.png,Seven Hills
1,0,20,additive,0,0,None,None,True,6,0,0,2,158.0,164.0,166.0,practice_food1.png,Restaurant Gary Danko
1,0,21,additive,2,0,None,None,True,6,0,0,6,166.0,172.0,178.0,practice_food0.png,Restaurant Gary Danko
1,0,22,additive,2,2,None,None,True,6,0,0,4,178.0,184.0,188.0,practice_food0.png,Blue Bottle Cafe
1,0,23,additive,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Blue Bottle Cafe
