subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
19,0,0,irrelevant,0,1,True,1,False,3,1,1,1.0,10,15.0,16.0,practice_food1.png,Blue Bottle Cafe
19,0,1,irrelevant,0,1,True,1,False,3,1,1,1.0,16.0,21.0,22.0,practice_food1.png,Blue Bottle Cafe
19,0,2,irrelevant,1,0,False,2,False,3,1,1,1.0,22.0,27.0,28.0,practice_food0.png,Restaurant Gary Danko
19,0,3,irrelevant,0,0,True,1,False,3,1,1,1.0,28.0,33.0,34.0,practice_food1.png,Restaurant Gary Danko
19,0,4,irrelevant,0,1,True,1,False,3,1,1,7.0,34.0,39.0,46.0,practice_food1.png,Blue Bottle Cafe
19,0,5,irrelevant,1,1,False,2,False,3,1,1,1.0,46.0,51.0,52.0,practice_food0.png,Blue Bottle Cafe
19,0,6,irrelevant,0,1,True,1,False,3,1,1,5.0,52.0,57.0,62.0,practice_food1.png,Blue Bottle Cafe
19,0,7,irrelevant,1,0,False,2,False,3,1,1,1.0,62.0,67.0,68.0,practice_food0.png,Restaurant Gary Danko
19,0,8,irrelevant,0,1,True,1,False,3,1,1,1.0,68.0,73.0,74.0,practice_food1.png,Blue Bottle Cafe
19,0,9,irrelevant,0,0,True,1,False,3,1,1,3.0,74.0,79.0,82.0,practice_food1.png,Restaurant Gary Danko
19,0,10,irrelevant,0,0,True,1,False,3,1,1,1.0,82.0,87.0,88.0,practice_food1.png,Restaurant Gary Danko
19,0,11,irrelevant,1,1,False,2,False,3,1,1,1.0,88.0,93.0,94.0,practice_food0.png,Blue Bottle Cafe
19,0,12,irrelevant,0,0,True,1,False,3,1,1,5.0,94.0,99.0,104.0,practice_food1.png,Restaurant Gary Danko
19,0,13,irrelevant,0,0,True,1,False,3,1,1,1.0,104.0,109.0,110.0,practice_food1.png,Restaurant Gary Danko
19,0,14,irrelevant,1,0,False,2,False,3,1,1,3.0,110.0,115.0,118.0,practice_food0.png,Restaurant Gary Danko
19,0,15,irrelevant,1,0,False,2,False,3,1,1,1.0,118.0,123.0,124.0,practice_food0.png,Restaurant Gary Danko
19,0,16,irrelevant,1,1,False,2,False,3,1,1,5.0,124.0,129.0,134.0,practice_food0.png,Blue Bottle Cafe
19,0,17,irrelevant,1,1,False,2,False,3,1,1,1.0,134.0,139.0,140.0,practice_food0.png,Blue Bottle Cafe
19,0,18,irrelevant,1,1,False,2,False,3,1,1,1.0,140.0,145.0,146.0,practice_food0.png,Blue Bottle Cafe
19,0,19,irrelevant,1,0,False,2,False,3,1,1,3.0,146.0,151.0,154.0,practice_food0.png,Restaurant Gary Danko
19,0,20,irrelevant,2,2,None,None,True,6,0,0,6,158.0,164.0,170.0,practice_food2.png,Seven Hills
19,0,21,irrelevant,2,0,None,None,True,6,0,0,2,170.0,176.0,178.0,practice_food2.png,Restaurant Gary Danko
19,0,22,irrelevant,0,0,None,None,True,6,0,0,4,178.0,184.0,188.0,practice_food1.png,Restaurant Gary Danko
19,0,23,irrelevant,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Seven Hills
