subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
22,6,0,modulatory,0,1,False,2,False,3,1,1,1.0,10,15.0,16.0,french_food1.png,Le Parisien
22,6,1,modulatory,1,0,False,2,False,3,1,1,1.0,16.0,21.0,22.0,french_food2.png,Au Petit Sud Ouest
22,6,2,modulatory,1,1,True,1,False,3,1,1,1.0,22.0,27.0,28.0,french_food2.png,Le Parisien
22,6,3,modulatory,1,0,False,2,False,3,1,1,1.0,28.0,33.0,34.0,french_food2.png,Au Petit Sud Ouest
22,6,4,modulatory,0,1,False,2,False,3,1,1,3.0,34.0,39.0,42.0,french_food1.png,Le Parisien
22,6,5,modulatory,1,1,True,1,False,3,1,1,1.0,42.0,47.0,48.0,french_food2.png,Le Parisien
22,6,6,modulatory,0,0,True,1,False,3,1,1,1.0,48.0,53.0,54.0,french_food1.png,Au Petit Sud Ouest
22,6,7,modulatory,1,0,False,2,False,3,1,1,3.0,54.0,59.0,62.0,french_food2.png,Au Petit Sud Ouest
22,6,8,modulatory,0,0,True,1,False,3,1,1,5.0,62.0,67.0,72.0,french_food1.png,Au Petit Sud Ouest
22,6,9,modulatory,1,0,False,2,False,3,1,1,3.0,72.0,77.0,80.0,french_food2.png,Au Petit Sud Ouest
22,6,10,modulatory,0,0,True,1,False,3,1,1,7.0,80.0,85.0,92.0,french_food1.png,Au Petit Sud Ouest
22,6,11,modulatory,1,1,True,1,False,3,1,1,3.0,92.0,97.0,100.0,french_food2.png,Le Parisien
22,6,12,modulatory,0,1,False,2,False,3,1,1,1.0,100.0,105.0,106.0,french_food1.png,Le Parisien
22,6,13,modulatory,0,0,True,1,False,3,1,1,3.0,106.0,111.0,114.0,french_food1.png,Au Petit Sud Ouest
22,6,14,modulatory,1,0,False,2,False,3,1,1,5.0,114.0,119.0,124.0,french_food2.png,Au Petit Sud Ouest
22,6,15,modulatory,0,0,True,1,False,3,1,1,1.0,124.0,129.0,130.0,french_food1.png,Au Petit Sud Ouest
22,6,16,modulatory,1,1,True,1,False,3,1,1,1.0,130.0,135.0,136.0,french_food2.png,Le Parisien
22,6,17,modulatory,1,1,True,1,False,3,1,1,1.0,136.0,141.0,142.0,french_food2.png,Le Parisien
22,6,18,modulatory,0,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,french_food1.png,Le Parisien
22,6,19,modulatory,0,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,french_food1.png,Le Parisien
22,6,20,modulatory,0,2,None,None,True,6,0,0,2,158.0,164.0,166.0,french_food1.png,Chez Toinette
22,6,21,modulatory,2,0,None,None,True,6,0,0,4,166.0,172.0,176.0,french_food0.png,Au Petit Sud Ouest
22,6,22,modulatory,0,0,None,None,True,6,0,0,6,176.0,182.0,188.0,french_food1.png,Au Petit Sud Ouest
22,6,23,modulatory,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,french_food0.png,Chez Toinette
