subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
8,2,0,irrelevant,1,0,False,2,False,3,1,1,3.0,10,15.0,18.0,brunch_food1.png,Breakfast at Tiffany's
8,2,1,irrelevant,0,1,True,1,False,3,1,1,5.0,18.0,23.0,28.0,brunch_food2.png,Sweet Maple
8,2,2,irrelevant,0,0,True,1,False,3,1,1,1.0,28.0,33.0,34.0,brunch_food2.png,Breakfast at Tiffany's
8,2,3,irrelevant,1,1,False,2,False,3,1,1,1.0,34.0,39.0,40.0,brunch_food1.png,Sweet Maple
8,2,4,irrelevant,0,0,True,1,False,3,1,1,1.0,40.0,45.0,46.0,brunch_food2.png,Breakfast at Tiffany's
8,2,5,irrelevant,0,1,True,1,False,3,1,1,1.0,46.0,51.0,52.0,brunch_food2.png,Sweet Maple
8,2,6,irrelevant,1,1,False,2,False,3,1,1,5.0,52.0,57.0,62.0,brunch_food1.png,Sweet Maple
8,2,7,irrelevant,1,0,False,2,False,3,1,1,1.0,62.0,67.0,68.0,brunch_food1.png,Breakfast at Tiffany's
8,2,8,irrelevant,1,0,False,2,False,3,1,1,5.0,68.0,73.0,78.0,brunch_food1.png,Breakfast at Tiffany's
8,2,9,irrelevant,1,0,False,2,False,3,1,1,1.0,78.0,83.0,84.0,brunch_food1.png,Breakfast at Tiffany's
8,2,10,irrelevant,0,0,True,1,False,3,1,1,3.0,84.0,89.0,92.0,brunch_food2.png,Breakfast at Tiffany's
8,2,11,irrelevant,0,0,True,1,False,3,1,1,1.0,92.0,97.0,98.0,brunch_food2.png,Breakfast at Tiffany's
8,2,12,irrelevant,1,0,False,2,False,3,1,1,1.0,98.0,103.0,104.0,brunch_food1.png,Breakfast at Tiffany's
8,2,13,irrelevant,1,1,False,2,False,3,1,1,3.0,104.0,109.0,112.0,brunch_food1.png,Sweet Maple
8,2,14,irrelevant,0,1,True,1,False,3,1,1,5.0,112.0,117.0,122.0,brunch_food2.png,Sweet Maple
8,2,15,irrelevant,0,1,True,1,False,3,1,1,1.0,122.0,127.0,128.0,brunch_food2.png,Sweet Maple
8,2,16,irrelevant,0,1,True,1,False,3,1,1,1.0,128.0,133.0,134.0,brunch_food2.png,Sweet Maple
8,2,17,irrelevant,0,0,True,1,False,3,1,1,3.0,134.0,139.0,142.0,brunch_food2.png,Breakfast at Tiffany's
8,2,18,irrelevant,1,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,brunch_food1.png,Sweet Maple
8,2,19,irrelevant,1,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,brunch_food1.png,Sweet Maple
8,2,20,irrelevant,2,0,None,None,True,6,0,0,4,158.0,164.0,168.0,brunch_food0.png,Breakfast at Tiffany's
8,2,21,irrelevant,0,0,None,None,True,6,0,0,6,168.0,174.0,180.0,brunch_food2.png,Breakfast at Tiffany's
8,2,22,irrelevant,0,2,None,None,True,6,0,0,2,180.0,186.0,188.0,brunch_food2.png,Mission Beach Cafe
8,2,23,irrelevant,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,brunch_food0.png,Mission Beach Cafe
