subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
19,2,0,modulatory,0,0,True,1,False,3,1,1,1.0,10,15.0,16.0,brunch_food0.png,Breakfast at Tiffany's
19,2,1,modulatory,0,0,True,1,False,3,1,1,1.0,16.0,21.0,22.0,brunch_food0.png,Breakfast at Tiffany's
19,2,2,modulatory,0,1,False,2,False,3,1,1,1.0,22.0,27.0,28.0,brunch_food0.png,Mission Beach Cafe
19,2,3,modulatory,0,1,False,2,False,3,1,1,1.0,28.0,33.0,34.0,brunch_food0.png,Mission Beach Cafe
19,2,4,modulatory,1,0,False,2,False,3,1,1,3.0,34.0,39.0,42.0,brunch_food1.png,Breakfast at Tiffany's
19,2,5,modulatory,1,0,False,2,False,3,1,1,1.0,42.0,47.0,48.0,brunch_food1.png,Breakfast at Tiffany's
19,2,6,modulatory,1,1,True,1,False,3,1,1,1.0,48.0,53.0,54.0,brunch_food1.png,Mission Beach Cafe
19,2,7,modulatory,0,0,True,1,False,3,1,1,3.0,54.0,59.0,62.0,brunch_food0.png,Breakfast at Tiffany's
19,2,8,modulatory,0,1,False,2,False,3,1,1,5.0,62.0,67.0,72.0,brunch_food0.png,Mission Beach Cafe
19,2,9,modulatory,1,1,True,1,False,3,1,1,1.0,72.0,77.0,78.0,brunch_food1.png,Mission Beach Cafe
19,2,10,modulatory,1,0,False,2,False,3,1,1,5.0,78.0,83.0,88.0,brunch_food1.png,Breakfast at Tiffany's
19,2,11,modulatory,1,1,True,1,False,3,1,1,3.0,88.0,93.0,96.0,brunch_food1.png,Mission Beach Cafe
19,2,12,modulatory,0,1,False,2,False,3,1,1,1.0,96.0,101.0,102.0,brunch_food0.png,Mission Beach Cafe
19,2,13,modulatory,1,1,True,1,False,3,1,1,5.0,102.0,107.0,112.0,brunch_food1.png,Mission Beach Cafe
19,2,14,modulatory,0,0,True,1,False,3,1,1,5.0,112.0,117.0,122.0,brunch_food0.png,Breakfast at Tiffany's
19,2,15,modulatory,0,1,False,2,False,3,1,1,3.0,122.0,127.0,130.0,brunch_food0.png,Mission Beach Cafe
19,2,16,modulatory,1,0,False,2,False,3,1,1,1.0,130.0,135.0,136.0,brunch_food1.png,Breakfast at Tiffany's
19,2,17,modulatory,0,0,True,1,False,3,1,1,1.0,136.0,141.0,142.0,brunch_food0.png,Breakfast at Tiffany's
19,2,18,modulatory,1,1,True,1,False,3,1,1,1.0,142.0,147.0,148.0,brunch_food1.png,Mission Beach Cafe
19,2,19,modulatory,1,0,False,2,False,3,1,1,1.0,148.0,153.0,154.0,brunch_food1.png,Breakfast at Tiffany's
19,2,20,modulatory,2,2,None,None,True,6,0,0,2,158.0,164.0,166.0,brunch_food2.png,Sweet Maple
19,2,21,modulatory,0,0,None,None,True,6,0,0,4,166.0,172.0,176.0,brunch_food0.png,Breakfast at Tiffany's
19,2,22,modulatory,0,2,None,None,True,6,0,0,6,176.0,182.0,188.0,brunch_food0.png,Sweet Maple
19,2,23,modulatory,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,brunch_food2.png,Breakfast at Tiffany's
