subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
7,0,0,modulatory,1,0,False,2,False,3,1,1,3.0,10,15.0,18.0,practice_food1.png,Restaurant Gary Danko
7,0,1,modulatory,0,0,True,1,False,3,1,1,1.0,18.0,23.0,24.0,practice_food0.png,Restaurant Gary Danko
7,0,2,modulatory,0,1,False,2,False,3,1,1,3.0,24.0,29.0,32.0,practice_food0.png,Blue Bottle Cafe
7,0,3,modulatory,0,0,True,1,False,3,1,1,5.0,32.0,37.0,42.0,practice_food0.png,Restaurant Gary Danko
7,0,4,modulatory,1,1,True,1,False,3,1,1,1.0,42.0,47.0,48.0,practice_food1.png,Blue Bottle Cafe
7,0,5,modulatory,1,0,False,2,False,3,1,1,1.0,48.0,53.0,54.0,practice_food1.png,Restaurant Gary Danko
7,0,6,modulatory,0,1,False,2,False,3,1,1,1.0,54.0,59.0,60.0,practice_food0.png,Blue Bottle Cafe
7,0,7,modulatory,1,0,False,2,False,3,1,1,5.0,60.0,65.0,70.0,practice_food1.png,Restaurant Gary Danko
7,0,8,modulatory,0,1,False,2,False,3,1,1,5.0,70.0,75.0,80.0,practice_food0.png,Blue Bottle Cafe
7,0,9,modulatory,1,1,True,1,False,3,1,1,5.0,80.0,85.0,90.0,practice_food1.png,Blue Bottle Cafe
7,0,10,modulatory,0,0,True,1,False,3,1,1,1.0,90.0,95.0,96.0,practice_food0.png,Restaurant Gary Danko
7,0,11,modulatory,1,1,True,1,False,3,1,1,1.0,96.0,101.0,102.0,practice_food1.png,Blue Bottle Cafe
7,0,12,modulatory,1,1,True,1,False,3,1,1,3.0,102.0,107.0,110.0,practice_food1.png,Blue Bottle Cafe
7,0,13,modulatory,1,1,True,1,False,3,1,1,1.0,110.0,115.0,116.0,practice_food1.png,Blue Bottle Cafe
7,0,14,modulatory,0,1,False,2,False,3,1,1,1.0,116.0,121.0,122.0,practice_food0.png,Blue Bottle Cafe
7,0,15,modulatory,0,0,True,1,False,3,1,1,1.0,122.0,127.0,128.0,practice_food0.png,Restaurant Gary Danko
7,0,16,modulatory,1,0,False,2,False,3,1,1,1.0,128.0,133.0,134.0,practice_food1.png,Restaurant Gary Danko
7,0,17,modulatory,1,0,False,2,False,3,1,1,1.0,134.0,139.0,140.0,practice_food1.png,Restaurant Gary Danko
7,0,18,modulatory,0,0,True,1,False,3,1,1,3.0,140.0,145.0,148.0,practice_food0.png,Restaurant Gary Danko
7,0,19,modulatory,0,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,practice_food0.png,Blue Bottle Cafe
7,0,20,modulatory,0,0,None,None,True,6,0,0,2,158.0,164.0,166.0,practice_food0.png,Restaurant Gary Danko
7,0,21,modulatory,0,2,None,None,True,6,0,0,4,166.0,172.0,176.0,practice_food0.png,Seven Hills
7,0,22,modulatory,2,2,None,None,True,6,0,0,6,176.0,182.0,188.0,practice_food2.png,Seven Hills
7,0,23,modulatory,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food2.png,Restaurant Gary Danko
