subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
22,1,0,irrelevant,0,1,True,1,False,3,1,1,3.0,10,15.0,18.0,japanese_food0.png,Onigilly Express
22,1,1,irrelevant,1,1,False,2,False,3,1,1,1.0,18.0,23.0,24.0,japanese_food2.png,Onigilly Express
22,1,2,irrelevant,1,0,False,2,False,3,1,1,5.0,24.0,29.0,34.0,japanese_food2.png,Sanraku Restaurant
22,1,3,irrelevant,1,0,False,2,False,3,1,1,3.0,34.0,39.0,42.0,japanese_food2.png,Sanraku Restaurant
22,1,4,irrelevant,0,0,True,1,False,3,1,1,1.0,42.0,47.0,48.0,japanese_food0.png,Sanraku Restaurant
22,1,5,irrelevant,0,1,True,1,False,3,1,1,1.0,48.0,53.0,54.0,japanese_food0.png,Onigilly Express
22,1,6,irrelevant,0,1,True,1,False,3,1,1,1.0,54.0,59.0,60.0,japanese_food0.png,Onigilly Express
22,1,7,irrelevant,0,0,True,1,False,3,1,1,1.0,60.0,65.0,66.0,japanese_food0.png,Sanraku Restaurant
22,1,8,irrelevant,0,0,True,1,False,3,1,1,1.0,66.0,71.0,72.0,japanese_food0.png,Sanraku Restaurant
22,1,9,irrelevant,1,1,False,2,False,3,1,1,3.0,72.0,77.0,80.0,japanese_food2.png,Onigilly Express
22,1,10,irrelevant,0,0,True,1,False,3,1,1,3.0,80.0,85.0,88.0,japanese_food0.png,Sanraku Restaurant
22,1,11,irrelevant,1,1,False,2,False,3,1,1,1.0,88.0,93.0,94.0,japanese_food2.png,Onigilly Express
22,1,12,irrelevant,1,1,False,2,False,3,1,1,5.0,94.0,99.0,104.0,japanese_food2.png,Onigilly Express
22,1,13,irrelevant,0,0,True,1,False,3,1,1,3.0,104.0,109.0,112.0,japanese_food0.png,Sanraku Restaurant
22,1,14,irrelevant,0,1,True,1,False,3,1,1,3.0,112.0,117.0,120.0,japanese_food0.png,Onigilly Express
22,1,15,irrelevant,1,0,False,2,False,3,1,1,1.0,120.0,125.0,126.0,japanese_food2.png,Sanraku Restaurant
22,1,16,irrelevant,1,0,False,2,False,3,1,1,3.0,126.0,131.0,134.0,japanese_food2.png,Sanraku Restaurant
22,1,17,irrelevant,1,1,False,2,False,3,1,1,3.0,134.0,139.0,142.0,japanese_food2.png,Onigilly Express
22,1,18,irrelevant,1,0,False,2,False,3,1,1,1.0,142.0,147.0,148.0,japanese_food2.png,Sanraku Restaurant
22,1,19,irrelevant,0,1,True,1,False,3,1,1,1.0,148.0,153.0,154.0,japanese_food0.png,Onigilly Express
22,1,20,irrelevant,2,2,None,None,True,6,0,0,6,158.0,164.0,170.0,japanese_food1.png,Izakaya Sozai
22,1,21,irrelevant,2,0,None,None,True,6,0,0,4,170.0,176.0,180.0,japanese_food1.png,Sanraku Restaurant
22,1,22,irrelevant,0,0,None,None,True,6,0,0,2,180.0,186.0,188.0,japanese_food0.png,Sanraku Restaurant
22,1,23,irrelevant,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,japanese_food0.png,Izakaya Sozai
