subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
17,0,0,additive,1,0,True,1,False,3,1,1,5.0,10,15.0,20.0,practice_food0.png,Seven Hills
17,0,1,additive,0,0,True,1,False,3,1,1,3.0,20.0,25.0,28.0,practice_food2.png,Seven Hills
17,0,2,additive,0,1,False,2,False,3,1,1,1.0,28.0,33.0,34.0,practice_food2.png,Restaurant Gary Danko
17,0,3,additive,0,1,False,2,False,3,1,1,3.0,34.0,39.0,42.0,practice_food2.png,Restaurant Gary Danko
17,0,4,additive,1,1,False,2,False,3,1,1,1.0,42.0,47.0,48.0,practice_food0.png,Restaurant Gary Danko
17,0,5,additive,1,0,True,1,False,3,1,1,1.0,48.0,53.0,54.0,practice_food0.png,Seven Hills
17,0,6,additive,1,1,False,2,False,3,1,1,3.0,54.0,59.0,62.0,practice_food0.png,Restaurant Gary Danko
17,0,7,additive,0,1,False,2,False,3,1,1,1.0,62.0,67.0,68.0,practice_food2.png,Restaurant Gary Danko
17,0,8,additive,0,0,True,1,False,3,1,1,1.0,68.0,73.0,74.0,practice_food2.png,Seven Hills
17,0,9,additive,0,1,False,2,False,3,1,1,1.0,74.0,79.0,80.0,practice_food2.png,Restaurant Gary Danko
17,0,10,additive,1,1,False,2,False,3,1,1,1.0,80.0,85.0,86.0,practice_food0.png,Restaurant Gary Danko
17,0,11,additive,0,1,False,2,False,3,1,1,1.0,86.0,91.0,92.0,practice_food2.png,Restaurant Gary Danko
17,0,12,additive,1,0,True,1,False,3,1,1,1.0,92.0,97.0,98.0,practice_food0.png,Seven Hills
17,0,13,additive,1,0,True,1,False,3,1,1,3.0,98.0,103.0,106.0,practice_food0.png,Seven Hills
17,0,14,additive,0,0,True,1,False,3,1,1,1.0,106.0,111.0,112.0,practice_food2.png,Seven Hills
17,0,15,additive,1,1,False,2,False,3,1,1,7.0,112.0,117.0,124.0,practice_food0.png,Restaurant Gary Danko
17,0,16,additive,1,1,False,2,False,3,1,1,1.0,124.0,129.0,130.0,practice_food0.png,Restaurant Gary Danko
17,0,17,additive,0,0,True,1,False,3,1,1,1.0,130.0,135.0,136.0,practice_food2.png,Seven Hills
17,0,18,additive,0,0,True,1,False,3,1,1,3.0,136.0,141.0,144.0,practice_food2.png,Seven Hills
17,0,19,additive,1,0,True,1,False,3,1,1,5.0,144.0,149.0,154.0,practice_food0.png,Seven Hills
17,0,20,additive,2,2,None,None,True,6,0,0,2,158.0,164.0,166.0,practice_food1.png,Blue Bottle Cafe
17,0,21,additive,0,0,None,None,True,6,0,0,6,166.0,172.0,178.0,practice_food2.png,Seven Hills
17,0,22,additive,0,2,None,None,True,6,0,0,4,178.0,184.0,188.0,practice_food2.png,Blue Bottle Cafe
17,0,23,additive,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Seven Hills
