subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
6,0,0,additive,0,1,False,2,False,3,1,1,5.0,10,15.0,20.0,practice_food0.png,Blue Bottle Cafe
6,0,1,additive,0,1,False,2,False,3,1,1,3.0,20.0,25.0,28.0,practice_food0.png,Blue Bottle Cafe
6,0,2,additive,1,1,False,2,False,3,1,1,1.0,28.0,33.0,34.0,practice_food2.png,Blue Bottle Cafe
6,0,3,additive,1,1,False,2,False,3,1,1,1.0,34.0,39.0,40.0,practice_food2.png,Blue Bottle Cafe
6,0,4,additive,0,0,True,1,False,3,1,1,1.0,40.0,45.0,46.0,practice_food0.png,Restaurant Gary Danko
6,0,5,additive,1,1,False,2,False,3,1,1,1.0,46.0,51.0,52.0,practice_food2.png,Blue Bottle Cafe
6,0,6,additive,1,0,True,1,False,3,1,1,1.0,52.0,57.0,58.0,practice_food2.png,Restaurant Gary Danko
6,0,7,additive,1,0,True,1,False,3,1,1,5.0,58.0,63.0,68.0,practice_food2.png,Restaurant Gary Danko
6,0,8,additive,1,0,True,1,False,3,1,1,3.0,68.0,73.0,76.0,practice_food2.png,Restaurant Gary Danko
6,0,9,additive,1,1,False,2,False,3,1,1,3.0,76.0,81.0,84.0,practice_food2.png,Blue Bottle Cafe
6,0,10,additive,1,0,True,1,False,3,1,1,1.0,84.0,89.0,90.0,practice_food2.png,Restaurant Gary Danko
6,0,11,additive,1,1,False,2,False,3,1,1,1.0,90.0,95.0,96.0,practice_food2.png,Blue Bottle Cafe
6,0,12,additive,0,1,False,2,False,3,1,1,1.0,96.0,101.0,102.0,practice_food0.png,Blue Bottle Cafe
6,0,13,additive,1,0,True,1,False,3,1,1,1.0,102.0,107.0,108.0,practice_food2.png,Restaurant Gary Danko
6,0,14,additive,0,1,False,2,False,3,1,1,5.0,108.0,113.0,118.0,practice_food0.png,Blue Bottle Cafe
6,0,15,additive,0,0,True,1,False,3,1,1,1.0,118.0,123.0,124.0,practice_food0.png,Restaurant Gary Danko
6,0,16,additive,0,1,False,2,False,3,1,1,1.0,124.0,129.0,130.0,practice_food0.png,Blue Bottle Cafe
6,0,17,additive,0,0,True,1,False,3,1,1,3.0,130.0,135.0,138.0,practice_food0.png,Restaurant Gary Danko
6,0,18,additive,0,0,True,1,False,3,1,1,1.0,138.0,143.0,144.0,practice_food0.png,Restaurant Gary Danko
6,0,19,additive,0,0,True,1,False,3,1,1,5.0,144.0,149.0,154.0,practice_food0.png,Restaurant Gary Danko
6,0,20,additive,2,2,None,None,True,6,0,0,2,158.0,164.0,166.0,practice_food1.png,Seven Hills
6,0,21,additive,0,2,None,None,True,6,0,0,6,166.0,172.0,178.0,practice_food0.png,Seven Hills
6,0,22,additive,0,0,None,None,True,6,0,0,4,178.0,184.0,188.0,practice_food0.png,Restaurant Gary Danko
6,0,23,additive,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Restaurant Gary Danko
