subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
8,5,0,modulatory,1,1,True,1,False,3,1,1,5.0,10,15.0,20.0,indian_food0.png,Tandoori Kitchen
8,5,1,modulatory,1,0,False,2,False,3,1,1,1.0,20.0,25.0,26.0,indian_food0.png,Little Delhi House
8,5,2,modulatory,0,0,True,1,False,3,1,1,7.0,26.0,31.0,38.0,indian_food2.png,Little Delhi House
8,5,3,modulatory,0,0,True,1,False,3,1,1,3.0,38.0,43.0,46.0,indian_food2.png,Little Delhi House
8,5,4,modulatory,0,1,False,2,False,3,1,1,1.0,46.0,51.0,52.0,indian_food2.png,Tandoori Kitchen
8,5,5,modulatory,1,0,False,2,False,3,1,1,1.0,52.0,57.0,58.0,indian_food0.png,Little Delhi House
8,5,6,modulatory,1,0,False,2,False,3,1,1,1.0,58.0,63.0,64.0,indian_food0.png,Little Delhi House
8,5,7,modulatory,1,1,True,1,False,3,1,1,1.0,64.0,69.0,70.0,indian_food0.png,Tandoori Kitchen
8,5,8,modulatory,0,1,False,2,False,3,1,1,3.0,70.0,75.0,78.0,indian_food2.png,Tandoori Kitchen
8,5,9,modulatory,1,0,False,2,False,3,1,1,5.0,78.0,83.0,88.0,indian_food0.png,Little Delhi House
8,5,10,modulatory,0,1,False,2,False,3,1,1,1.0,88.0,93.0,94.0,indian_food2.png,Tandoori Kitchen
8,5,11,modulatory,0,1,False,2,False,3,1,1,1.0,94.0,99.0,100.0,indian_food2.png,Tandoori Kitchen
8,5,12,modulatory,0,0,True,1,False,3,1,1,1.0,100.0,105.0,106.0,indian_food2.png,Little Delhi House
8,5,13,modulatory,0,0,True,1,False,3,1,1,3.0,106.0,111.0,114.0,indian_food2.png,Little Delhi House
8,5,14,modulatory,1,1,True,1,False,3,1,1,3.0,114.0,119.0,122.0,indian_food0.png,Tandoori Kitchen
8,5,15,modulatory,0,0,True,1,False,3,1,1,1.0,122.0,127.0,128.0,indian_food2.png,Little Delhi House
8,5,16,modulatory,1,1,True,1,False,3,1,1,1.0,128.0,133.0,134.0,indian_food0.png,Tandoori Kitchen
8,5,17,modulatory,1,1,True,1,False,3,1,1,3.0,134.0,139.0,142.0,indian_food0.png,Tandoori Kitchen
8,5,18,modulatory,1,0,False,2,False,3,1,1,1.0,142.0,147.0,148.0,indian_food0.png,Little Delhi House
8,5,19,modulatory,0,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,indian_food2.png,Tandoori Kitchen
8,5,20,modulatory,2,2,None,None,True,6,0,0,6,158.0,164.0,170.0,indian_food1.png,Curry Leaf Restaurant
8,5,21,modulatory,0,2,None,None,True,6,0,0,2,170.0,176.0,178.0,indian_food2.png,Curry Leaf Restaurant
8,5,22,modulatory,2,0,None,None,True,6,0,0,4,178.0,184.0,188.0,indian_food1.png,Little Delhi House
8,5,23,modulatory,0,0,None,None,True,6,0,0,0,188.0,194.0,194.0,indian_food2.png,Little Delhi House
