subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
33,3,0,modulatory,1,0,False,2,False,3,1,1,3.0,10,15.0,18.0,chinese_food2.png,Happy Lamb Hot Pot
33,3,1,modulatory,0,0,True,1,False,3,1,1,3.0,18.0,23.0,26.0,chinese_food0.png,Happy Lamb Hot Pot
33,3,2,modulatory,1,1,True,1,False,3,1,1,1.0,26.0,31.0,32.0,chinese_food2.png,Lau's Dim Sum Bar
33,3,3,modulatory,1,1,True,1,False,3,1,1,1.0,32.0,37.0,38.0,chinese_food2.png,Lau's Dim Sum Bar
33,3,4,modulatory,0,1,False,2,False,3,1,1,3.0,38.0,43.0,46.0,chinese_food0.png,Lau's Dim Sum Bar
33,3,5,modulatory,1,0,False,2,False,3,1,1,1.0,46.0,51.0,52.0,chinese_food2.png,Happy Lamb Hot Pot
33,3,6,modulatory,0,1,False,2,False,3,1,1,1.0,52.0,57.0,58.0,chinese_food0.png,Lau's Dim Sum Bar
33,3,7,modulatory,0,0,True,1,False,3,1,1,1.0,58.0,63.0,64.0,chinese_food0.png,Happy Lamb Hot Pot
33,3,8,modulatory,0,1,False,2,False,3,1,1,1.0,64.0,69.0,70.0,chinese_food0.png,Lau's Dim Sum Bar
33,3,9,modulatory,0,1,False,2,False,3,1,1,1.0,70.0,75.0,76.0,chinese_food0.png,Lau's Dim Sum Bar
33,3,10,modulatory,1,1,True,1,False,3,1,1,5.0,76.0,81.0,86.0,chinese_food2.png,Lau's Dim Sum Bar
33,3,11,modulatory,1,0,False,2,False,3,1,1,1.0,86.0,91.0,92.0,chinese_food2.png,Happy Lamb Hot Pot
33,3,12,modulatory,1,0,False,2,False,3,1,1,1.0,92.0,97.0,98.0,chinese_food2.png,Happy Lamb Hot Pot
33,3,13,modulatory,0,0,True,1,False,3,1,1,1.0,98.0,103.0,104.0,chinese_food0.png,Happy Lamb Hot Pot
33,3,14,modulatory,0,0,True,1,False,3,1,1,3.0,104.0,109.0,112.0,chinese_food0.png,Happy Lamb Hot Pot
33,3,15,modulatory,0,1,False,2,False,3,1,1,7.0,112.0,117.0,124.0,chinese_food0.png,Lau's Dim Sum Bar
33,3,16,modulatory,1,1,True,1,False,3,1,1,1.0,124.0,129.0,130.0,chinese_food2.png,Lau's Dim Sum Bar
33,3,17,modulatory,0,0,True,1,False,3,1,1,3.0,130.0,135.0,138.0,chinese_food0.png,Happy Lamb Hot Pot
33,3,18,modulatory,1,0,False,2,False,3,1,1,5.0,138.0,143.0,148.0,chinese_food2.png,Happy Lamb Hot Pot
33,3,19,modulatory,1,1,True,1,False,3,1,1,1.0,148.0,153.0,154.0,chinese_food2.png,Lau's Dim Sum Bar
33,3,20,modulatory,0,0,None,None,True,6,0,0,6,158.0,164.0,170.0,chinese_food0.png,Happy Lamb Hot Pot
33,3,21,modulatory,2,2,None,None,True,6,0,0,2,170.0,176.0,178.0,chinese_food1.png,Shanghai Dumpling King
33,3,22,modulatory,2,0,None,None,True,6,0,0,4,178.0,184.0,188.0,chinese_food1.png,Happy Lamb Hot Pot
33,3,23,modulatory,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,chinese_food0.png,Shanghai Dumpling King
