subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
23,0,0,additive,1,1,False,2,False,3,1,1,1.0,10,15.0,16.0,practice_food2.png,Restaurant Gary Danko
23,0,1,additive,1,0,True,1,False,3,1,1,1.0,16.0,21.0,22.0,practice_food2.png,Seven Hills
23,0,2,additive,0,0,True,1,False,3,1,1,5.0,22.0,27.0,32.0,practice_food1.png,Seven Hills
23,0,3,additive,0,1,False,2,False,3,1,1,1.0,32.0,37.0,38.0,practice_food1.png,Restaurant Gary Danko
23,0,4,additive,0,1,False,2,False,3,1,1,3.0,38.0,43.0,46.0,practice_food1.png,Restaurant Gary Danko
23,0,5,additive,1,0,True,1,False,3,1,1,1.0,46.0,51.0,52.0,practice_food2.png,Seven Hills
23,0,6,additive,0,1,False,2,False,3,1,1,3.0,52.0,57.0,60.0,practice_food1.png,Restaurant Gary Danko
23,0,7,additive,1,1,False,2,False,3,1,1,1.0,60.0,65.0,66.0,practice_food2.png,Restaurant Gary Danko
23,0,8,additive,1,1,False,2,False,3,1,1,5.0,66.0,71.0,76.0,practice_food2.png,Restaurant Gary Danko
23,0,9,additive,1,0,True,1,False,3,1,1,1.0,76.0,81.0,82.0,practice_food2.png,Seven Hills
23,0,10,additive,1,1,False,2,False,3,1,1,3.0,82.0,87.0,90.0,practice_food2.png,Restaurant Gary Danko
23,0,11,additive,0,1,False,2,False,3,1,1,1.0,90.0,95.0,96.0,practice_food1.png,Restaurant Gary Danko
23,0,12,additive,1,0,True,1,False,3,1,1,3.0,96.0,101.0,104.0,practice_food2.png,Seven Hills
23,0,13,additive,0,0,True,1,False,3,1,1,1.0,104.0,109.0,110.0,practice_food1.png,Seven Hills
23,0,14,additive,0,1,False,2,False,3,1,1,3.0,110.0,115.0,118.0,practice_food1.png,Restaurant Gary Danko
23,0,15,additive,0,0,True,1,False,3,1,1,7.0,118.0,123.0,130.0,practice_food1.png,Seven Hills
23,0,16,additive,0,0,True,1,False,3,1,1,1.0,130.0,135.0,136.0,practice_food1.png,Seven Hills
23,0,17,additive,1,1,False,2,False,3,1,1,1.0,136.0,141.0,142.0,practice_food2.png,Restaurant Gary Danko
23,0,18,additive,0,0,True,1,False,3,1,1,1.0,142.0,147.0,148.0,practice_food1.png,Seven Hills
23,0,19,additive,1,0,True,1,False,3,1,1,1.0,148.0,153.0,154.0,practice_food2.png,Seven Hills
23,0,20,additive,2,0,None,None,True,6,0,0,4,158.0,164.0,168.0,practice_food0.png,Seven Hills
23,0,21,additive,0,0,None,None,True,6,0,0,2,168.0,174.0,176.0,practice_food1.png,Seven Hills
23,0,22,additive,2,2,None,None,True,6,0,0,6,176.0,182.0,188.0,practice_food0.png,Blue Bottle Cafe
23,0,23,additive,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Blue Bottle Cafe
