subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
20,0,0,additive,0,1,False,2,False,3,1,1,1.0,10,15.0,16.0,practice_food2.png,Seven Hills
20,0,1,additive,1,0,True,1,False,3,1,1,5.0,16.0,21.0,26.0,practice_food0.png,Restaurant Gary Danko
20,0,2,additive,1,0,True,1,False,3,1,1,1.0,26.0,31.0,32.0,practice_food0.png,Restaurant Gary Danko
20,0,3,additive,0,1,False,2,False,3,1,1,1.0,32.0,37.0,38.0,practice_food2.png,Seven Hills
20,0,4,additive,0,0,True,1,False,3,1,1,3.0,38.0,43.0,46.0,practice_food2.png,Restaurant Gary Danko
20,0,5,additive,1,0,True,1,False,3,1,1,3.0,46.0,51.0,54.0,practice_food0.png,Restaurant Gary Danko
20,0,6,additive,0,0,True,1,False,3,1,1,1.0,54.0,59.0,60.0,practice_food2.png,Restaurant Gary Danko
20,0,7,additive,1,1,False,2,False,3,1,1,1.0,60.0,65.0,66.0,practice_food0.png,Seven Hills
20,0,8,additive,0,1,False,2,False,3,1,1,1.0,66.0,71.0,72.0,practice_food2.png,Seven Hills
20,0,9,additive,1,1,False,2,False,3,1,1,5.0,72.0,77.0,82.0,practice_food0.png,Seven Hills
20,0,10,additive,1,1,False,2,False,3,1,1,1.0,82.0,87.0,88.0,practice_food0.png,Seven Hills
20,0,11,additive,0,0,True,1,False,3,1,1,1.0,88.0,93.0,94.0,practice_food2.png,Restaurant Gary Danko
20,0,12,additive,0,1,False,2,False,3,1,1,3.0,94.0,99.0,102.0,practice_food2.png,Seven Hills
20,0,13,additive,0,1,False,2,False,3,1,1,3.0,102.0,107.0,110.0,practice_food2.png,Seven Hills
20,0,14,additive,1,0,True,1,False,3,1,1,1.0,110.0,115.0,116.0,practice_food0.png,Restaurant Gary Danko
20,0,15,additive,1,0,True,1,False,3,1,1,1.0,116.0,121.0,122.0,practice_food0.png,Restaurant Gary Danko
20,0,16,additive,1,1,False,2,False,3,1,1,1.0,122.0,127.0,128.0,practice_food0.png,Seven Hills
20,0,17,additive,1,1,False,2,False,3,1,1,3.0,128.0,133.0,136.0,practice_food0.png,Seven Hills
20,0,18,additive,0,0,True,1,False,3,1,1,5.0,136.0,141.0,146.0,practice_food2.png,Restaurant Gary Danko
20,0,19,additive,0,0,True,1,False,3,1,1,3.0,146.0,151.0,154.0,practice_food2.png,Restaurant Gary Danko
20,0,20,additive,0,0,None,None,True,6,0,0,6,158.0,164.0,170.0,practice_food2.png,Restaurant Gary Danko
20,0,21,additive,0,2,None,None,True,6,0,0,4,170.0,176.0,180.0,practice_food2.png,Blue Bottle Cafe
20,0,22,additive,2,0,None,None,True,6,0,0,2,180.0,186.0,188.0,practice_food1.png,Restaurant Gary Danko
20,0,23,additive,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Blue Bottle Cafe
