subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
26,0,0,modulatory,0,0,True,1,False,3,1,1,3.0,10,15.0,18.0,practice_food1.png,Blue Bottle Cafe
26,0,1,modulatory,0,0,True,1,False,3,1,1,1.0,18.0,23.0,24.0,practice_food1.png,Blue Bottle Cafe
26,0,2,modulatory,1,0,False,2,False,3,1,1,3.0,24.0,29.0,32.0,practice_food0.png,Blue Bottle Cafe
26,0,3,modulatory,1,1,True,1,False,3,1,1,1.0,32.0,37.0,38.0,practice_food0.png,Restaurant Gary Danko
26,0,4,modulatory,0,0,True,1,False,3,1,1,1.0,38.0,43.0,44.0,practice_food1.png,Blue Bottle Cafe
26,0,5,modulatory,0,1,False,2,False,3,1,1,3.0,44.0,49.0,52.0,practice_food1.png,Restaurant Gary Danko
26,0,6,modulatory,0,1,False,2,False,3,1,1,1.0,52.0,57.0,58.0,practice_food1.png,Restaurant Gary Danko
26,0,7,modulatory,1,0,False,2,False,3,1,1,3.0,58.0,63.0,66.0,practice_food0.png,Blue Bottle Cafe
26,0,8,modulatory,0,1,False,2,False,3,1,1,7.0,66.0,71.0,78.0,practice_food1.png,Restaurant Gary Danko
26,0,9,modulatory,1,1,True,1,False,3,1,1,5.0,78.0,83.0,88.0,practice_food0.png,Restaurant Gary Danko
26,0,10,modulatory,0,0,True,1,False,3,1,1,1.0,88.0,93.0,94.0,practice_food1.png,Blue Bottle Cafe
26,0,11,modulatory,1,1,True,1,False,3,1,1,1.0,94.0,99.0,100.0,practice_food0.png,Restaurant Gary Danko
26,0,12,modulatory,0,1,False,2,False,3,1,1,1.0,100.0,105.0,106.0,practice_food1.png,Restaurant Gary Danko
26,0,13,modulatory,0,1,False,2,False,3,1,1,1.0,106.0,111.0,112.0,practice_food1.png,Restaurant Gary Danko
26,0,14,modulatory,0,0,True,1,False,3,1,1,5.0,112.0,117.0,122.0,practice_food1.png,Blue Bottle Cafe
26,0,15,modulatory,1,1,True,1,False,3,1,1,3.0,122.0,127.0,130.0,practice_food0.png,Restaurant Gary Danko
26,0,16,modulatory,1,0,False,2,False,3,1,1,1.0,130.0,135.0,136.0,practice_food0.png,Blue Bottle Cafe
26,0,17,modulatory,1,1,True,1,False,3,1,1,1.0,136.0,141.0,142.0,practice_food0.png,Restaurant Gary Danko
26,0,18,modulatory,1,0,False,2,False,3,1,1,1.0,142.0,147.0,148.0,practice_food0.png,Blue Bottle Cafe
26,0,19,modulatory,1,0,False,2,False,3,1,1,1.0,148.0,153.0,154.0,practice_food0.png,Blue Bottle Cafe
26,0,20,modulatory,2,2,None,None,True,6,0,0,4,158.0,164.0,168.0,practice_food2.png,Seven Hills
26,0,21,modulatory,0,0,None,None,True,6,0,0,2,168.0,174.0,176.0,practice_food1.png,Blue Bottle Cafe
26,0,22,modulatory,2,0,None,None,True,6,0,0,6,176.0,182.0,188.0,practice_food2.png,Blue Bottle Cafe
26,0,23,modulatory,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Seven Hills
