subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
7,1,0,modulatory,0,1,False,2,False,3,1,1,5.0,10,15.0,20.0,japanese_food0.png,Onigilly Express
7,1,1,modulatory,1,0,False,2,False,3,1,1,1.0,20.0,25.0,26.0,japanese_food1.png,Izakaya Sozai
7,1,2,modulatory,0,0,True,1,False,3,1,1,1.0,26.0,31.0,32.0,japanese_food0.png,Izakaya Sozai
7,1,3,modulatory,0,1,False,2,False,3,1,1,1.0,32.0,37.0,38.0,japanese_food0.png,Onigilly Express
7,1,4,modulatory,1,0,False,2,False,3,1,1,5.0,38.0,43.0,48.0,japanese_food1.png,Izakaya Sozai
7,1,5,modulatory,1,0,False,2,False,3,1,1,5.0,48.0,53.0,58.0,japanese_food1.png,Izakaya Sozai
7,1,6,modulatory,0,0,True,1,False,3,1,1,1.0,58.0,63.0,64.0,japanese_food0.png,Izakaya Sozai
7,1,7,modulatory,1,0,False,2,False,3,1,1,1.0,64.0,69.0,70.0,japanese_food1.png,Izakaya Sozai
7,1,8,modulatory,1,1,True,1,False,3,1,1,3.0,70.0,75.0,78.0,japanese_food1.png,Onigilly Express
7,1,9,modulatory,1,0,False,2,False,3,1,1,3.0,78.0,83.0,86.0,japanese_food1.png,Izakaya Sozai
7,1,10,modulatory,1,1,True,1,False,3,1,1,3.0,86.0,91.0,94.0,japanese_food1.png,Onigilly Express
7,1,11,modulatory,0,1,False,2,False,3,1,1,1.0,94.0,99.0,100.0,japanese_food0.png,Onigilly Express
7,1,12,modulatory,1,1,True,1,False,3,1,1,5.0,100.0,105.0,110.0,japanese_food1.png,Onigilly Express
7,1,13,modulatory,0,0,True,1,False,3,1,1,3.0,110.0,115.0,118.0,japanese_food0.png,Izakaya Sozai
7,1,14,modulatory,1,1,True,1,False,3,1,1,1.0,118.0,123.0,124.0,japanese_food1.png,Onigilly Express
7,1,15,modulatory,0,0,True,1,False,3,1,1,1.0,124.0,129.0,130.0,japanese_food0.png,Izakaya Sozai
7,1,16,modulatory,0,0,True,1,False,3,1,1,1.0,130.0,135.0,136.0,japanese_food0.png,Izakaya Sozai
7,1,17,modulatory,1,1,True,1,False,3,1,1,1.0,136.0,141.0,142.0,japanese_food1.png,Onigilly Express
7,1,18,modulatory,0,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,japanese_food0.png,Onigilly Express
7,1,19,modulatory,0,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,japanese_food0.png,Onigilly Express
7,1,20,modulatory,0,2,None,None,True,6,0,0,6,158.0,164.0,170.0,japanese_food0.png,Sanraku Restaurant
7,1,21,modulatory,2,2,None,None,True,6,0,0,4,170.0,176.0,180.0,japanese_food2.png,Sanraku Restaurant
7,1,22,modulatory,2,0,None,None,True,6,0,0,2,180.0,186.0,188.0,japanese_food2.png,Izakaya Sozai
7,1,23,modulatory,0,0,None,None,True,6,0,0,0,188.0,194.0,194.0,japanese_food0.png,Izakaya Sozai
