subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
26,4,0,modulatory,1,1,True,1,False,3,1,1,5.0,10,15.0,20.0,greek_food0.png,Myconos Restaurant
26,4,1,modulatory,0,1,False,2,False,3,1,1,1.0,20.0,25.0,26.0,greek_food2.png,Myconos Restaurant
26,4,2,modulatory,1,1,True,1,False,3,1,1,1.0,26.0,31.0,32.0,greek_food0.png,Myconos Restaurant
26,4,3,modulatory,0,0,True,1,False,3,1,1,7.0,32.0,37.0,44.0,greek_food2.png,Gyro King
26,4,4,modulatory,1,0,False,2,False,3,1,1,3.0,44.0,49.0,52.0,greek_food0.png,Gyro King
26,4,5,modulatory,0,1,False,2,False,3,1,1,1.0,52.0,57.0,58.0,greek_food2.png,Myconos Restaurant
26,4,6,modulatory,0,1,False,2,False,3,1,1,5.0,58.0,63.0,68.0,greek_food2.png,Myconos Restaurant
26,4,7,modulatory,0,0,True,1,False,3,1,1,1.0,68.0,73.0,74.0,greek_food2.png,Gyro King
26,4,8,modulatory,0,1,False,2,False,3,1,1,3.0,74.0,79.0,82.0,greek_food2.png,Myconos Restaurant
26,4,9,modulatory,1,1,True,1,False,3,1,1,3.0,82.0,87.0,90.0,greek_food0.png,Myconos Restaurant
26,4,10,modulatory,0,0,True,1,False,3,1,1,3.0,90.0,95.0,98.0,greek_food2.png,Gyro King
26,4,11,modulatory,0,0,True,1,False,3,1,1,1.0,98.0,103.0,104.0,greek_food2.png,Gyro King
26,4,12,modulatory,1,1,True,1,False,3,1,1,1.0,104.0,109.0,110.0,greek_food0.png,Myconos Restaurant
26,4,13,modulatory,0,1,False,2,False,3,1,1,1.0,110.0,115.0,116.0,greek_food2.png,Myconos Restaurant
26,4,14,modulatory,1,0,False,2,False,3,1,1,3.0,116.0,121.0,124.0,greek_food0.png,Gyro King
26,4,15,modulatory,1,0,False,2,False,3,1,1,1.0,124.0,129.0,130.0,greek_food0.png,Gyro King
26,4,16,modulatory,1,1,True,1,False,3,1,1,1.0,130.0,135.0,136.0,greek_food0.png,Myconos Restaurant
26,4,17,modulatory,0,0,True,1,False,3,1,1,1.0,136.0,141.0,142.0,greek_food2.png,Gyro King
26,4,18,modulatory,1,0,False,2,False,3,1,1,1.0,142.0,147.0,148.0,greek_food0.png,Gyro King
26,4,19,modulatory,1,0,False,2,False,3,1,1,1.0,148.0,153.0,154.0,greek_food0.png,Gyro King
26,4,20,modulatory,2,2,None,None,True,6,0,0,2,158.0,164.0,166.0,greek_food1.png,Mediterranean Grill
26,4,21,modulatory,0,0,None,None,True,6,0,0,4,166.0,172.0,176.0,greek_food2.png,Gyro King
26,4,22,modulatory,0,2,None,None,True,6,0,0,6,176.0,182.0,188.0,greek_food2.png,Mediterranean Grill
26,4,23,modulatory,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,greek_food1.png,Gyro King
