subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
20,0,0,irrelevant,0,1,True,1,False,3,1,1,1.0,10,15.0,16.0,brunch_food1.png,Breakfast at Tiffany's
20,0,1,irrelevant,1,1,False,2,False,3,1,1,1.0,16.0,21.0,22.0,brunch_food2.png,Breakfast at Tiffany's
20,0,2,irrelevant,0,1,True,1,False,3,1,1,1.0,22.0,27.0,28.0,brunch_food1.png,Breakfast at Tiffany's
20,0,3,irrelevant,0,1,True,1,False,3,1,1,1.0,28.0,33.0,34.0,brunch_food1.png,Breakfast at Tiffany's
20,0,4,irrelevant,0,0,True,1,False,3,1,1,3.0,34.0,39.0,42.0,brunch_food1.png,Sweet Maple
20,0,5,irrelevant,1,0,False,2,False,3,1,1,7.0,42.0,47.0,54.0,brunch_food2.png,Sweet Maple
20,0,6,irrelevant,1,0,False,2,False,3,1,1,7.0,54.0,59.0,66.0,brunch_food2.png,Sweet Maple
20,0,7,irrelevant,0,0,True,1,False,3,1,1,3.0,66.0,71.0,74.0,brunch_food1.png,Sweet Maple
20,0,8,irrelevant,1,1,False,2,False,3,1,1,3.0,74.0,79.0,82.0,brunch_food2.png,Breakfast at Tiffany's
20,0,9,irrelevant,0,1,True,1,False,3,1,1,3.0,82.0,87.0,90.0,brunch_food1.png,Breakfast at Tiffany's
20,0,10,irrelevant,1,0,False,2,False,3,1,1,1.0,90.0,95.0,96.0,brunch_food2.png,Sweet Maple
20,0,11,irrelevant,1,0,False,2,False,3,1,1,3.0,96.0,101.0,104.0,brunch_food2.png,Sweet Maple
20,0,12,irrelevant,1,1,False,2,False,3,1,1,1.0,104.0,109.0,110.0,brunch_food2.png,Breakfast at Tiffany's
20,0,13,irrelevant,1,1,False,2,False,3,1,1,3.0,110.0,115.0,118.0,brunch_food2.png,Breakfast at Tiffany's
20,0,14,irrelevant,0,0,True,1,False,3,1,1,1.0,118.0,123.0,124.0,brunch_food1.png,Sweet Maple
20,0,15,irrelevant,0,1,True,1,False,3,1,1,1.0,124.0,129.0,130.0,brunch_food1.png,Breakfast at Tiffany's
20,0,16,irrelevant,1,0,False,2,False,3,1,1,1.0,130.0,135.0,136.0,brunch_food2.png,Sweet Maple
20,0,17,irrelevant,0,0,True,1,False,3,1,1,1.0,136.0,141.0,142.0,brunch_food1.png,Sweet Maple
20,0,18,irrelevant,0,0,True,1,False,3,1,1,1.0,142.0,147.0,148.0,brunch_food1.png,Sweet Maple
20,0,19,irrelevant,1,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,brunch_food2.png,Breakfast at Tiffany's
20,0,20,irrelevant,2,0,None,None,True,6,0,0,2,158.0,164.0,166.0,brunch_food0.png,Sweet Maple
20,0,21,irrelevant,0,2,None,None,True,6,0,0,6,166.0,172.0,178.0,brunch_food1.png,Mission Beach Cafe
20,0,22,irrelevant,0,0,None,None,True,6,0,0,4,178.0,184.0,188.0,brunch_food1.png,Sweet Maple
20,0,23,irrelevant,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,brunch_food0.png,Mission Beach Cafe
