subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
21,0,0,modulatory,0,1,False,2,False,3,1,1,1.0,10,15.0,16.0,brunch_food0.png,Mission Beach Cafe
21,0,1,modulatory,1,0,False,2,False,3,1,1,1.0,16.0,21.0,22.0,brunch_food2.png,Breakfast at Tiffany's
21,0,2,modulatory,0,0,True,1,False,3,1,1,1.0,22.0,27.0,28.0,brunch_food0.png,Breakfast at Tiffany's
21,0,3,modulatory,1,1,True,1,False,3,1,1,5.0,28.0,33.0,38.0,brunch_food2.png,Mission Beach Cafe
21,0,4,modulatory,1,1,True,1,False,3,1,1,1.0,38.0,43.0,44.0,brunch_food2.png,Mission Beach Cafe
21,0,5,modulatory,0,1,False,2,False,3,1,1,1.0,44.0,49.0,50.0,brunch_food0.png,Mission Beach Cafe
21,0,6,modulatory,1,1,True,1,False,3,1,1,3.0,50.0,55.0,58.0,brunch_food2.png,Mission Beach Cafe
21,0,7,modulatory,1,1,True,1,False,3,1,1,1.0,58.0,63.0,64.0,brunch_food2.png,Mission Beach Cafe
21,0,8,modulatory,1,0,False,2,False,3,1,1,1.0,64.0,69.0,70.0,brunch_food2.png,Breakfast at Tiffany's
21,0,9,modulatory,0,1,False,2,False,3,1,1,1.0,70.0,75.0,76.0,brunch_food0.png,Mission Beach Cafe
21,0,10,modulatory,0,1,False,2,False,3,1,1,1.0,76.0,81.0,82.0,brunch_food0.png,Mission Beach Cafe
21,0,11,modulatory,0,0,True,1,False,3,1,1,1.0,82.0,87.0,88.0,brunch_food0.png,Breakfast at Tiffany's
21,0,12,modulatory,1,0,False,2,False,3,1,1,1.0,88.0,93.0,94.0,brunch_food2.png,Breakfast at Tiffany's
21,0,13,modulatory,1,0,False,2,False,3,1,1,7.0,94.0,99.0,106.0,brunch_food2.png,Breakfast at Tiffany's
21,0,14,modulatory,1,0,False,2,False,3,1,1,3.0,106.0,111.0,114.0,brunch_food2.png,Breakfast at Tiffany's
21,0,15,modulatory,0,0,True,1,False,3,1,1,3.0,114.0,119.0,122.0,brunch_food0.png,Breakfast at Tiffany's
21,0,16,modulatory,0,0,True,1,False,3,1,1,5.0,122.0,127.0,132.0,brunch_food0.png,Breakfast at Tiffany's
21,0,17,modulatory,0,1,False,2,False,3,1,1,5.0,132.0,137.0,142.0,brunch_food0.png,Mission Beach Cafe
21,0,18,modulatory,0,0,True,1,False,3,1,1,1.0,142.0,147.0,148.0,brunch_food0.png,Breakfast at Tiffany's
21,0,19,modulatory,1,1,True,1,False,3,1,1,1.0,148.0,153.0,154.0,brunch_food2.png,Mission Beach Cafe
21,0,20,modulatory,0,2,None,None,True,6,0,0,2,158.0,164.0,166.0,brunch_food0.png,Sweet Maple
21,0,21,modulatory,2,0,None,None,True,6,0,0,4,166.0,172.0,176.0,brunch_food1.png,Breakfast at Tiffany's
21,0,22,modulatory,0,0,None,None,True,6,0,0,6,176.0,182.0,188.0,brunch_food0.png,Breakfast at Tiffany's
21,0,23,modulatory,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,brunch_food1.png,Sweet Maple
