subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
33,1,0,additive,1,1,False,2,False,3,1,1,1.0,10,15.0,16.0,italian_food2.png,Trattoria Contadina
33,1,1,additive,1,1,False,2,False,3,1,1,1.0,16.0,21.0,22.0,italian_food2.png,Trattoria Contadina
33,1,2,additive,1,0,True,1,False,3,1,1,5.0,22.0,27.0,32.0,italian_food2.png,Restorante Milano
33,1,3,additive,0,1,False,2,False,3,1,1,3.0,32.0,37.0,40.0,italian_food1.png,Trattoria Contadina
33,1,4,additive,0,1,False,2,False,3,1,1,1.0,40.0,45.0,46.0,italian_food1.png,Trattoria Contadina
33,1,5,additive,0,0,True,1,False,3,1,1,1.0,46.0,51.0,52.0,italian_food1.png,Restorante Milano
33,1,6,additive,0,0,True,1,False,3,1,1,1.0,52.0,57.0,58.0,italian_food1.png,Restorante Milano
33,1,7,additive,0,1,False,2,False,3,1,1,3.0,58.0,63.0,66.0,italian_food1.png,Trattoria Contadina
33,1,8,additive,1,1,False,2,False,3,1,1,5.0,66.0,71.0,76.0,italian_food2.png,Trattoria Contadina
33,1,9,additive,1,0,True,1,False,3,1,1,1.0,76.0,81.0,82.0,italian_food2.png,Restorante Milano
33,1,10,additive,0,0,True,1,False,3,1,1,1.0,82.0,87.0,88.0,italian_food1.png,Restorante Milano
33,1,11,additive,1,0,True,1,False,3,1,1,5.0,88.0,93.0,98.0,italian_food2.png,Restorante Milano
33,1,12,additive,0,0,True,1,False,3,1,1,7.0,98.0,103.0,110.0,italian_food1.png,Restorante Milano
33,1,13,additive,1,0,True,1,False,3,1,1,3.0,110.0,115.0,118.0,italian_food2.png,Restorante Milano
33,1,14,additive,0,0,True,1,False,3,1,1,1.0,118.0,123.0,124.0,italian_food1.png,Restorante Milano
33,1,15,additive,0,1,False,2,False,3,1,1,1.0,124.0,129.0,130.0,italian_food1.png,Trattoria Contadina
33,1,16,additive,1,1,False,2,False,3,1,1,1.0,130.0,135.0,136.0,italian_food2.png,Trattoria Contadina
33,1,17,additive,0,1,False,2,False,3,1,1,1.0,136.0,141.0,142.0,italian_food1.png,Trattoria Contadina
33,1,18,additive,1,0,True,1,False,3,1,1,1.0,142.0,147.0,148.0,italian_food2.png,Restorante Milano
33,1,19,additive,1,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,italian_food2.png,Trattoria Contadina
33,1,20,additive,0,2,None,None,True,6,0,0,4,158.0,164.0,168.0,italian_food1.png,Fino Bar & Restorante
33,1,21,additive,2,2,None,None,True,6,0,0,6,168.0,174.0,180.0,italian_food0.png,Fino Bar & Restorante
33,1,22,additive,0,0,None,None,True,6,0,0,2,180.0,186.0,188.0,italian_food1.png,Restorante Milano
33,1,23,additive,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,italian_food0.png,Restorante Milano
