subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
18,6,0,additive,0,1,False,2,False,3,1,1,1.0,10,15.0,16.0,italian_food1.png,Trattoria Contadina
18,6,1,additive,0,1,False,2,False,3,1,1,7.0,16.0,21.0,28.0,italian_food1.png,Trattoria Contadina
18,6,2,additive,1,1,False,2,False,3,1,1,1.0,28.0,33.0,34.0,italian_food2.png,Trattoria Contadina
18,6,3,additive,1,0,True,1,False,3,1,1,1.0,34.0,39.0,40.0,italian_food2.png,Fino Bar & Restorante
18,6,4,additive,1,0,True,1,False,3,1,1,3.0,40.0,45.0,48.0,italian_food2.png,Fino Bar & Restorante
18,6,5,additive,0,0,True,1,False,3,1,1,1.0,48.0,53.0,54.0,italian_food1.png,Fino Bar & Restorante
18,6,6,additive,1,1,False,2,False,3,1,1,5.0,54.0,59.0,64.0,italian_food2.png,Trattoria Contadina
18,6,7,additive,1,0,True,1,False,3,1,1,1.0,64.0,69.0,70.0,italian_food2.png,Fino Bar & Restorante
18,6,8,additive,0,0,True,1,False,3,1,1,3.0,70.0,75.0,78.0,italian_food1.png,Fino Bar & Restorante
18,6,9,additive,0,1,False,2,False,3,1,1,1.0,78.0,83.0,84.0,italian_food1.png,Trattoria Contadina
18,6,10,additive,1,0,True,1,False,3,1,1,1.0,84.0,89.0,90.0,italian_food2.png,Fino Bar & Restorante
18,6,11,additive,0,0,True,1,False,3,1,1,1.0,90.0,95.0,96.0,italian_food1.png,Fino Bar & Restorante
18,6,12,additive,0,0,True,1,False,3,1,1,5.0,96.0,101.0,106.0,italian_food1.png,Fino Bar & Restorante
18,6,13,additive,1,0,True,1,False,3,1,1,5.0,106.0,111.0,116.0,italian_food2.png,Fino Bar & Restorante
18,6,14,additive,1,1,False,2,False,3,1,1,1.0,116.0,121.0,122.0,italian_food2.png,Trattoria Contadina
18,6,15,additive,1,1,False,2,False,3,1,1,1.0,122.0,127.0,128.0,italian_food2.png,Trattoria Contadina
18,6,16,additive,0,1,False,2,False,3,1,1,3.0,128.0,133.0,136.0,italian_food1.png,Trattoria Contadina
18,6,17,additive,0,0,True,1,False,3,1,1,1.0,136.0,141.0,142.0,italian_food1.png,Fino Bar & Restorante
18,6,18,additive,0,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,italian_food1.png,Trattoria Contadina
18,6,19,additive,1,1,False,2,False,3,1,1,1.0,148.0,153.0,154.0,italian_food2.png,Trattoria Contadina
18,6,20,additive,2,0,None,None,True,6,0,0,2,158.0,164.0,166.0,italian_food0.png,Fino Bar & Restorante
18,6,21,additive,0,0,None,None,True,6,0,0,6,166.0,172.0,178.0,italian_food1.png,Fino Bar & Restorante
18,6,22,additive,2,2,None,None,True,6,0,0,4,178.0,184.0,188.0,italian_food0.png,Restorante Milano
18,6,23,additive,0,2,None,None,True,6,0,0,0,188.0,194.0,194.0,italian_food1.png,Restorante Milano
