subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
1,2,0,additive,0,0,True,1,False,3,1,1,1.0,10,15.0,16.0,fast_food0.png,Dave's Sandwiches
1,2,1,additive,0,1,False,2,False,3,1,1,1.0,16.0,21.0,22.0,fast_food0.png,Burger Masters
1,2,2,additive,0,0,True,1,False,3,1,1,1.0,22.0,27.0,28.0,fast_food0.png,Dave's Sandwiches
1,2,3,additive,0,0,True,1,False,3,1,1,1.0,28.0,33.0,34.0,fast_food0.png,Dave's Sandwiches
1,2,4,additive,1,1,False,2,False,3,1,1,1.0,34.0,39.0,40.0,fast_food2.png,Burger Masters
1,2,5,additive,1,0,True,1,False,3,1,1,3.0,40.0,45.0,48.0,fast_food2.png,Dave's Sandwiches
1,2,6,additive,1,0,True,1,False,3,1,1,1.0,48.0,53.0,54.0,fast_food2.png,Dave's Sandwiches
1,2,7,additive,1,0,True,1,False,3,1,1,1.0,54.0,59.0,60.0,fast_food2.png,Dave's Sandwiches
1,2,8,additive,0,1,False,2,False,3,1,1,1.0,60.0,65.0,66.0,fast_food0.png,Burger Masters
1,2,9,additive,1,0,True,1,False,3,1,1,1.0,66.0,71.0,72.0,fast_food2.png,Dave's Sandwiches
1,2,10,additive,1,1,False,2,False,3,1,1,3.0,72.0,77.0,80.0,fast_food2.png,Burger Masters
1,2,11,additive,1,1,False,2,False,3,1,1,7.0,80.0,85.0,92.0,fast_food2.png,Burger Masters
1,2,12,additive,0,1,False,2,False,3,1,1,1.0,92.0,97.0,98.0,fast_food0.png,Burger Masters
1,2,13,additive,1,1,False,2,False,3,1,1,1.0,98.0,103.0,104.0,fast_food2.png,Burger Masters
1,2,14,additive,1,1,False,2,False,3,1,1,1.0,104.0,109.0,110.0,fast_food2.png,Burger Masters
1,2,15,additive,0,1,False,2,False,3,1,1,3.0,110.0,115.0,118.0,fast_food0.png,Burger Masters
1,2,16,additive,0,0,True,1,False,3,1,1,3.0,118.0,123.0,126.0,fast_food0.png,Dave's Sandwiches
1,2,17,additive,0,1,False,2,False,3,1,1,7.0,126.0,131.0,138.0,fast_food0.png,Burger Masters
1,2,18,additive,1,0,True,1,False,3,1,1,5.0,138.0,143.0,148.0,fast_food2.png,Dave's Sandwiches
1,2,19,additive,0,0,True,1,False,3,1,1,1.0,148.0,153.0,154.0,fast_food0.png,Dave's Sandwiches
1,2,20,additive,0,0,None,None,True,6,0,0,6,158.0,164.0,170.0,fast_food0.png,Dave's Sandwiches
1,2,21,additive,2,0,None,None,True,6,0,0,2,170.0,176.0,178.0,fast_food1.png,Dave's Sandwiches
1,2,22,additive,0,2,None,None,True,6,0,0,4,178.0,184.0,188.0,fast_food0.png,Metro Drive-In
1,2,23,additive,2,2,None,None,True,6,0,0,0,188.0,194.0,194.0,fast_food1.png,Metro Drive-In
