subjectN,runN,trialN,contextRole,cueId,contextId,isSick,corrButton,isTest,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,stimOffset,itiOffset,food,restaurant
33,0,0,modulatory,0,1,False,2,False,3,1,1,1.0,10,15.0,16.0,practice_food2.png,Seven Hills
33,0,1,modulatory,1,0,False,2,False,3,1,1,3.0,16.0,21.0,24.0,practice_food0.png,Restaurant Gary Danko
33,0,2,modulatory,0,0,True,1,False,3,1,1,5.0,24.0,29.0,34.0,practice_food2.png,Restaurant Gary Danko
33,0,3,modulatory,0,1,False,2,False,3,1,1,3.0,34.0,39.0,42.0,practice_food2.png,Seven Hills
33,0,4,modulatory,1,1,True,1,False,3,1,1,1.0,42.0,47.0,48.0,practice_food0.png,Seven Hills
33,0,5,modulatory,1,0,False,2,False,3,1,1,1.0,48.0,53.0,54.0,practice_food0.png,Restaurant Gary Danko
33,0,6,modulatory,0,1,False,2,False,3,1,1,5.0,54.0,59.0,64.0,practice_food2.png,Seven Hills
33,0,7,modulatory,0,0,True,1,False,3,1,1,1.0,64.0,69.0,70.0,practice_food2.png,Restaurant Gary Danko
33,0,8,modulatory,1,1,True,1,False,3,1,1,1.0,70.0,75.0,76.0,practice_food0.png,Seven Hills
33,0,9,modulatory,0,1,False,2,False,3,1,1,5.0,76.0,81.0,86.0,practice_food2.png,Seven Hills
33,0,10,modulatory,1,0,False,2,False,3,1,1,1.0,86.0,91.0,92.0,practice_food0.png,Restaurant Gary Danko
33,0,11,modulatory,1,1,True,1,False,3,1,1,3.0,92.0,97.0,100.0,practice_food0.png,Seven Hills
33,0,12,modulatory,1,1,True,1,False,3,1,1,1.0,100.0,105.0,106.0,practice_food0.png,Seven Hills
33,0,13,modulatory,1,1,True,1,False,3,1,1,3.0,106.0,111.0,114.0,practice_food0.png,Seven Hills
33,0,14,modulatory,1,0,False,2,False,3,1,1,1.0,114.0,119.0,120.0,practice_food0.png,Restaurant Gary Danko
33,0,15,modulatory,0,0,True,1,False,3,1,1,1.0,120.0,125.0,126.0,practice_food2.png,Restaurant Gary Danko
33,0,16,modulatory,0,0,True,1,False,3,1,1,3.0,126.0,131.0,134.0,practice_food2.png,Restaurant Gary Danko
33,0,17,modulatory,1,0,False,2,False,3,1,1,3.0,134.0,139.0,142.0,practice_food0.png,Restaurant Gary Danko
33,0,18,modulatory,0,1,False,2,False,3,1,1,1.0,142.0,147.0,148.0,practice_food2.png,Seven Hills
33,0,19,modulatory,0,0,True,1,False,3,1,1,1.0,148.0,153.0,154.0,practice_food2.png,Restaurant Gary Danko
33,0,20,modulatory,0,2,None,None,True,6,0,0,4,158.0,164.0,168.0,practice_food2.png,Blue Bottle Cafe
33,0,21,modulatory,0,0,None,None,True,6,0,0,6,168.0,174.0,180.0,practice_food2.png,Restaurant Gary Danko
33,0,22,modulatory,2,2,None,None,True,6,0,0,2,180.0,186.0,188.0,practice_food1.png,Blue Bottle Cafe
33,0,23,modulatory,2,0,None,None,True,6,0,0,0,188.0,194.0,194.0,practice_food1.png,Restaurant Gary Danko
